Date,Open,High,Low,Close,Adj Close,Volume
2019-03-13,123.559998,123.879997,123.430000,123.839996,123.839996,7377300
2019-03-14,122.330002,122.550003,122.120003,122.410004,122.410004,6778200
2019-03-15,123.059998,123.400002,122.910004,122.970001,122.970001,9412000
2019-03-18,123.300003,123.400002,122.889999,123.040001,123.040001,7783200
2019-03-19,123.720001,123.790001,123.339996,123.379997,123.379997,6558700
2019-03-20,123.660004,124.419998,122.650002,124.180000,124.180000,11304900
2019-03-21,124.360001,124.370003,123.110001,123.680000,123.680000,7739800
2019-03-22,123.930000,124.220001,123.730003,123.970001,123.970001,5874000
2019-03-25,124.559998,125.110001,124.480003,124.919998,124.919998,7288300
2019-03-26,124.480003,124.510002,124.070000,124.300003,124.300003,5056100
2019-03-27,124.349998,124.379997,123.559998,123.650002,123.650002,6595000
2019-03-28,122.279999,122.360001,121.709999,121.900002,121.900002,11878300
2019-03-29,122.639999,122.750000,122.010002,122.010002,122.010002,7093900
2019-04-01,122.400002,122.430000,121.459999,121.529999,121.529999,13560000
2019-04-02,121.720001,122.010002,121.680000,121.980003,121.980003,4475000
2019-04-03,121.730003,122.010002,121.680000,121.800003,121.800003,6152700
2019-04-04,121.099998,122.239998,120.959999,122.110001,122.110001,7508400
2019-04-05,121.879997,122.129997,121.660004,121.980003,121.980003,5114500
2019-04-08,122.970001,123.019997,122.400002,122.510002,122.510002,4270800
2019-04-09,123.260002,123.349998,123.029999,123.150002,123.150002,4648400
2019-04-10,123.220001,123.769997,123.190002,123.529999,123.529999,6344800
2019-04-11,122.540001,122.750000,121.790001,121.949997,121.949997,11694500
2019-04-12,121.959999,122.309998,121.800003,121.830002,121.830002,5272800
2019-04-15,121.199997,121.820000,121.099998,121.599998,121.599998,4252400
2019-04-16,120.379997,120.629997,120.190002,120.510002,120.510002,10097800
2019-04-17,120.459999,120.510002,120.199997,120.279999,120.279999,4693900
2019-04-18,120.239998,120.540001,120.150002,120.370003,120.370003,4090400
2019-04-22,120.459999,120.500000,120.269997,120.370003,120.370003,2250900
2019-04-23,119.669998,120.199997,119.550003,120.120003,120.120003,5574800
2019-04-24,120.059998,120.720001,120.040001,120.470001,120.470001,4173000
2019-04-25,120.720001,121.099998,120.500000,120.570000,120.570000,4836900
2019-04-26,121.260002,121.669998,121.220001,121.370003,121.370003,6022700
2019-04-29,120.879997,120.910004,120.669998,120.830002,120.830002,4469300
2019-04-30,120.889999,121.360001,120.849998,121.199997,121.199997,4758600
2019-05-01,121.029999,121.550003,120.180000,120.400002,120.400002,12331800
2019-05-02,119.690002,120.110001,119.540001,119.940002,119.940002,6759600
2019-05-03,120.559998,121.080002,120.480003,120.650002,120.650002,8414400
2019-05-06,120.610001,121.120003,120.540001,120.809998,120.809998,3479600
2019-05-07,121.019997,121.419998,120.910004,121.209999,121.209999,4010700
2019-05-08,121.540001,121.540001,120.769997,120.910004,120.910004,4178800
2019-05-09,120.959999,121.620003,120.860001,121.199997,121.199997,5015500
2019-05-10,121.410004,121.730003,121.300003,121.430000,121.430000,4586000
2019-05-13,122.629997,122.849998,122.330002,122.669998,122.669998,11130900
2019-05-14,122.599998,122.660004,122.120003,122.459999,122.459999,5556000
2019-05-15,122.709999,122.769997,122.220001,122.389999,122.389999,10299000
2019-05-16,122.029999,122.070000,121.190002,121.510002,121.510002,6349400
2019-05-17,121.029999,121.059998,120.330002,120.650002,120.650002,6589300
2019-05-20,120.510002,120.739998,120.419998,120.639999,120.639999,4345800
2019-05-21,120.080002,120.360001,119.830002,120.360001,120.360001,3845600
2019-05-22,120.349998,120.500000,120.190002,120.239998,120.239998,3741800
2019-05-23,120.820000,121.519997,120.769997,121.169998,121.169998,6054600
2019-05-24,121.129997,121.309998,120.889999,121.300003,121.300003,2324700
2019-05-28,120.800003,120.839996,120.459999,120.830002,120.830002,4303500
2019-05-29,121.110001,121.260002,120.750000,120.870003,120.870003,4133200
2019-05-30,120.959999,121.690002,120.800003,121.690002,121.690002,7757000
2019-05-31,122.550003,123.400002,122.320000,123.330002,123.330002,15367000
2019-06-03,124.089996,125.339996,123.900002,125.110001,125.110001,14173600
2019-06-04,124.879997,125.419998,124.610001,125.150002,125.150002,7997100
2019-06-05,126.180000,126.370003,125.239998,125.470001,125.470001,7637900
2019-06-06,125.930000,126.449997,125.800003,125.879997,125.879997,5551800
2019-06-07,126.790001,127.250000,126.320000,126.589996,126.589996,8145900
2019-06-10,125.459999,125.529999,125.070000,125.330002,125.330002,5410000
2019-06-11,124.940002,125.400002,124.879997,125.180000,125.180000,4757800
2019-06-12,125.599998,126.199997,125.559998,125.830002,125.830002,5744500
2019-06-13,126.029999,126.769997,125.959999,126.599998,126.599998,5374800
2019-06-14,127.209999,127.629997,126.260002,126.559998,126.559998,9226100
2019-06-17,126.699997,126.769997,126.169998,126.480003,126.480003,4763300
2019-06-18,127.580002,127.750000,126.389999,127.120003,127.120003,10309600
2019-06-19,126.769997,127.989998,126.699997,127.889999,127.889999,11660600
2019-06-20,130.410004,131.490005,130.190002,131.110001,131.110001,18636300
2019-06-21,131.770004,132.169998,131.070007,131.979996,131.979996,15068000
2019-06-24,132.770004,134.039993,132.580002,133.940002,133.940002,17851800
2019-06-25,134.899994,135.550003,133.210007,134.199997,134.199997,24772200
2019-06-26,132.990005,133.550003,132.410004,132.970001,132.970001,12016400
2019-06-27,132.380005,132.970001,132.259995,132.839996,132.839996,8412800
2019-06-28,133.050003,133.339996,132.610001,133.199997,133.199997,8077000
2019-07-01,131.559998,131.759995,130.550003,130.619995,130.619995,13369800
2019-07-02,131.270004,133.630005,131.160004,133.410004,133.410004,13282100
2019-07-03,133.610001,134.100006,133.229996,133.630005,133.630005,6351500
2019-07-05,131.460007,132.320007,130.809998,132.139999,132.139999,11535900
2019-07-08,132.179993,132.339996,131.279999,131.289993,131.289993,8028900
2019-07-09,131.429993,132.100006,131.160004,131.750000,131.750000,6633400
2019-07-10,132.940002,133.869995,132.350006,133.830002,133.830002,13920600
2019-07-11,133.580002,133.699997,132.410004,132.699997,132.699997,7535100
2019-07-12,132.889999,133.690002,132.529999,133.529999,133.529999,6309500
2019-07-15,133.179993,133.529999,132.809998,133.529999,133.529999,4026600
2019-07-16,133.179993,133.300003,132.130005,132.399994,132.399994,7966000
2019-07-17,133.000000,134.600006,132.889999,134.580002,134.580002,11288300
2019-07-18,133.830002,136.630005,133.610001,136.479996,136.479996,18466500
2019-07-19,135.449997,136.029999,133.970001,134.470001,134.470001,18079200
2019-07-22,134.559998,134.820007,134.320007,134.449997,134.449997,7570400
2019-07-23,134.429993,134.949997,133.559998,133.690002,133.690002,9981400
2019-07-24,134.589996,134.839996,133.979996,134.369995,134.369995,6715200
2019-07-25,134.240005,134.279999,133.089996,133.419998,133.419998,11708200
2019-07-26,134.240005,134.289993,133.589996,133.639999,133.639999,6249900
2019-07-29,134.059998,134.729996,133.440002,134.529999,134.529999,9162400
2019-07-30,134.759995,135.179993,134.410004,134.979996,134.979996,9458700
2019-07-31,135.029999,135.419998,133.020004,133.210007,133.210007,18797200
2019-08-01,132.419998,136.429993,132.309998,136.410004,136.410004,27719800
2019-08-02,135.389999,136.600006,135.369995,135.889999,135.889999,13753200
2019-08-05,137.929993,138.639999,137.050003,137.789993,137.789993,17519800
2019-08-06,138.330002,139.029999,138.009995,138.910004,138.910004,9471200
2019-08-07,141.279999,142.470001,140.880005,141.020004,141.020004,26671100
2019-08-08,140.899994,142.369995,140.710007,141.729996,141.729996,13108600
2019-08-09,141.279999,142.029999,140.960007,141.259995,141.259995,9485900
2019-08-12,141.669998,143.380005,141.639999,142.630005,142.630005,15264000
2019-08-13,143.169998,143.289993,139.350006,141.779999,141.779999,29842800
2019-08-14,142.899994,143.750000,142.050003,142.750000,142.750000,20672900
2019-08-15,142.960007,144.020004,142.610001,143.699997,143.699997,13467800
2019-08-16,142.750000,143.130005,141.800003,142.779999,142.779999,11728800
2019-08-19,141.330002,141.789993,140.850006,141.110001,141.110001,10552700
2019-08-20,141.770004,142.259995,141.600006,142.210007,142.210007,7478500
2019-08-21,141.619995,142.169998,141.460007,141.759995,141.759995,8114700
2019-08-22,141.389999,141.899994,141.169998,141.399994,141.399994,6846500
2019-08-23,141.839996,144.330002,141.639999,144.169998,144.169998,20282200
2019-08-26,144.350006,144.970001,143.910004,144.190002,144.190002,12195800
2019-08-27,144.300003,145.679993,144.270004,145.570007,145.570007,12844100
2019-08-28,145.389999,145.679993,144.639999,145.160004,145.160004,11452400
2019-08-29,145.399994,145.490005,143.279999,144.119995,144.119995,14762500
2019-08-30,143.839996,144.880005,143.020004,143.750000,143.750000,9642200
2019-09-03,144.960007,146.130005,144.740005,145.750000,145.750000,15615200
2019-09-04,145.539993,146.820007,145.500000,146.660004,146.660004,11285900
2019-09-05,144.979996,145.009995,142.000000,143.139999,143.139999,20293200
2019-09-06,143.639999,144.059998,141.860001,141.919998,141.919998,14175200
2019-09-09,142.369995,142.460007,141.179993,141.389999,141.389999,11323800
2019-09-10,141.229996,141.529999,140.160004,140.179993,140.179993,12629200
2019-09-11,140.339996,141.259995,140.279999,141.029999,141.029999,7453000
2019-09-12,142.679993,143.100006,141.110001,141.320007,141.320007,12673700
2019-09-13,141.729996,141.990005,140.059998,140.149994,140.149994,13451700
2019-09-16,141.600006,142.050003,141.020004,141.320007,141.320007,8094600
2019-09-17,141.820007,142.110001,141.220001,141.600006,141.600006,7010200
2019-09-18,141.929993,142.529999,139.809998,140.710007,140.710007,15026300
2019-09-19,141.570007,141.740005,141.089996,141.279999,141.279999,8057400
2019-09-20,141.610001,143.029999,141.460007,142.949997,142.949997,12110000
2019-09-23,143.220001,143.940002,143.070007,143.750000,143.750000,9006500
2019-09-24,143.210007,144.770004,142.880005,144.509995,144.509995,10576300
2019-09-25,144.080002,144.289993,141.440002,141.830002,141.830002,11648400
2019-09-26,142.190002,142.570007,141.559998,141.789993,141.789993,7984600
2019-09-27,140.350006,141.679993,140.160004,141.059998,141.059998,9804200
2019-09-30,139.770004,140.210007,138.029999,138.869995,138.869995,15459100
2019-10-01,138.070007,140.190002,137.800003,139.630005,139.630005,12476200
2019-10-02,140.789993,141.880005,140.460007,141.259995,141.259995,11914300
2019-10-03,141.360001,143.250000,141.289993,141.899994,141.899994,12396100
2019-10-04,141.479996,142.309998,141.139999,141.899994,141.899994,9651000
2019-10-07,141.160004,141.770004,140.240005,140.690002,140.690002,6127200
2019-10-08,142.029999,142.289993,141.169998,141.919998,141.919998,10428900
2019-10-09,142.160004,142.580002,141.619995,142.050003,142.050003,6927700
2019-10-10,141.589996,141.660004,140.580002,140.809998,140.809998,9301700
2019-10-11,139.970001,140.190002,138.910004,140.029999,140.029999,11333400
2019-10-14,140.449997,140.820007,140.339996,140.589996,140.589996,4006700
2019-10-15,140.270004,140.300003,139.210007,139.610001,139.610001,9128300
2019-10-16,140.139999,140.529999,139.699997,140.410004,140.410004,10330300
2019-10-17,140.500000,141.119995,140.419998,140.610001,140.610001,6131000
2019-10-18,140.500000,140.710007,140.320007,140.460007,140.460007,6416100
2019-10-21,140.720001,140.759995,139.600006,139.789993,139.789993,8306200
2019-10-22,140.130005,140.300003,139.720001,140.199997,140.199997,3879700
2019-10-23,140.589996,141.000000,140.500000,140.529999,140.529999,4155300
2019-10-24,141.020004,141.740005,140.929993,141.529999,141.529999,6174800
2019-10-25,142.789993,142.830002,141.399994,141.860001,141.860001,6011500
2019-10-28,141.250000,141.250000,140.399994,140.639999,140.639999,5441600
2019-10-29,140.000000,140.630005,139.779999,140.250000,140.250000,3835100
2019-10-30,140.539993,141.039993,139.550003,141.020004,141.020004,6992900
2019-10-31,141.979996,142.690002,141.889999,142.429993,142.429993,7050900
2019-11-01,142.210007,142.899994,142.009995,142.559998,142.559998,8090000
2019-11-04,142.259995,142.449997,141.740005,142.149994,142.149994,4740300
2019-11-05,140.649994,140.889999,139.380005,139.850006,139.850006,11782300
2019-11-06,140.119995,140.789993,140.000000,140.449997,140.449997,6416500
2019-11-07,140.110001,140.199997,137.600006,138.270004,138.270004,15214200
2019-11-08,137.729996,138.330002,137.389999,137.389999,137.389999,10377400
2019-11-11,137.610001,137.789993,136.440002,137.059998,137.059998,7037300
2019-11-12,137.029999,137.589996,136.190002,137.429993,137.429993,6448600
2019-11-13,137.800003,138.220001,137.639999,137.979996,137.979996,8776000
2019-11-14,138.389999,138.940002,137.869995,138.559998,138.559998,5220500
2019-11-15,138.029999,138.419998,137.970001,138.210007,138.210007,10106700
2019-11-18,138.440002,138.850006,138.300003,138.619995,138.619995,5717900
2019-11-19,138.130005,138.970001,138.130005,138.690002,138.690002,4824400
2019-11-20,138.529999,139.000000,138.100006,138.759995,138.759995,6892100
2019-11-21,138.389999,138.559998,137.770004,138.000000,138.000000,4197200
2019-11-22,138.369995,138.460007,137.660004,137.740005,137.740005,3620300
2019-11-25,137.320007,137.619995,136.990005,137.080002,137.080002,6415800
2019-11-26,136.979996,137.800003,136.580002,137.740005,137.740005,4724400
2019-11-27,137.029999,137.210007,136.830002,137.009995,137.009995,4111000
2019-11-29,137.100006,138.130005,137.080002,137.860001,137.860001,4516400
2019-12-02,137.320007,138.089996,137.300003,137.789993,137.789993,8274700
2019-12-03,139.039993,139.570007,138.970001,139.110001,139.110001,8481700
2019-12-04,139.160004,139.169998,138.589996,138.919998,138.919998,6322300
2019-12-05,138.800003,139.449997,138.789993,139.000000,139.000000,5671500
2019-12-06,137.759995,137.830002,137.399994,137.619995,137.619995,8714500
2019-12-09,137.800003,137.809998,137.449997,137.580002,137.580002,2711600
2019-12-10,138.250000,138.330002,137.740005,137.970001,137.970001,3240800
2019-12-11,138.199997,139.300003,138.119995,138.919998,138.919998,6097500
2019-12-12,139.779999,139.850006,137.880005,138.429993,138.429993,8815100
2019-12-13,138.520004,139.210007,137.979996,139.050003,139.050003,6964300
2019-12-16,139.199997,139.389999,138.800003,139.039993,139.039993,4646100
2019-12-17,139.020004,139.300003,138.850006,139.009995,139.009995,4287500
2019-12-18,138.860001,139.250000,138.809998,139.020004,139.020004,3607600
2019-12-19,139.039993,139.550003,138.869995,139.380005,139.380005,4975000
2019-12-20,139.369995,139.520004,138.979996,139.520004,139.520004,4463900
2019-12-23,139.529999,139.960007,139.529999,139.949997,139.949997,5180900
2019-12-24,140.440002,141.330002,140.429993,141.270004,141.270004,5303700
2019-12-26,142.059998,142.470001,141.910004,142.380005,142.380005,8342500
2019-12-27,142.259995,142.729996,142.169998,142.330002,142.330002,5119900
2019-12-30,142.559998,142.800003,142.460007,142.630005,142.630005,4810600
2019-12-31,143.309998,143.600006,142.800003,142.899994,142.899994,5313500
2020-01-02,143.860001,144.210007,143.399994,143.949997,143.949997,7733800
2020-01-03,145.750000,146.320007,145.399994,145.860001,145.860001,12272800
2020-01-06,148.440002,148.479996,146.949997,147.389999,147.389999,14403300
